0
0.00580499
0.01161
0.017415
0.02322
0.0290249	98.1688
0.0348299	98.4528
0.0406349	98.3391
0.0464399	98.1121
0.0522449	98.2823
0.0580499	98.4528
0.0638549	98.2823
0.0696599	98.2255
0.0754649	98.5096
0.0812698	98.2823
0.0870748	97.9989
0.0928798	98.2255
0.0986848	98.5096
0.10449	98.2823
0.110295	98.2255
0.1161	98.2255
0.121905	98.1688
0.12771	98.0555
0.133515	98.2823
0.13932	98.4528
0.145125	98.3959
0.15093	98.2823
0.156735	98.3391
0.16254	98.3391
0.168345	98.3959
0.17415	98.4528
0.179955	98.3959
0.18576	98.3959	588.348
0.191565	98.3391	588.348
0.19737	98.2255	588.008
0.203175	98.2255	588.008
0.20898	98.2255	587.669
0.214785	98.3391	587.669
17.9548	147.002	98.7375
17.9606	147.598	98.3959
17.9664	146.578	98.1121
17.9722	146.663	98.1688
17.9781	147.342	98.6805
17.9839	147.342	97.9989
17.9897	146.832	97.9423
17.9955	147.427	98.7946
18.0013	147.854	98.4528
18.0071	146.663	98.2255
18.0129	146.494	97.9423
18.0187	146.917	98.0555
18.0245	146.917	97.8292
18.0303	146.324	98.1688
18.0361	146.917	98.8516
18.0419	147.512	98.5096
18.0477	146.494	97.9423
18.0535	146.409	98.0555
18.0593	147.087	98.1688
18.0651	147.257	98.1688
18.0709	145.482	98.7946
18.0767	151.572	100.463
18.0825	156.646	101.104
18.0883	157.28	97.2096	150.612
18.0941	154.936	98.9088	148.882
18.1	151.835	94.4968	149.054
18.1058	148.968	97.6598	147.854
18.1116	147.683	100.812	146.832
18.1174	147.768	105.885	147.002
18.1232	147.768	100.521	147.172
18.129	148.025	146.832
18.1348	147.939	146.832
18.1406	147.002	146.917
18.1464	146.324	146.748
18.1522	147.087	146.832
18.158	147.342	147.342
18.1638	147.512
18.1696	147.087
18.1754	147.172
18.1812	147.427
18.187	147.087
18.1928	147.002
18.1986	147.342
18.2044	147.257
18.2102	146.917
18.2161	147.087
18.2219	147.087
18.2277	146.832
18.2335	146.917
18.2393	147.257
18.2451	147.087
18.2509	146.917
18.2567	147.172
18.2625	147.172
18.2683	147.087
18.2741	147.172
18.2799	147.342
18.2857	147.257
18.2915	147.087
18.2973	147.257
18.3031	147.172
18.3089	146.832
18.3147	147.002
18.3205	147.172
18.3263	146.832
18.3322	146.832
18.338	147.087
18.3438	147.002
18.3496	146.832
18.3554	147.002
18.3612	147.257
18.367	147.002
18.3728	147.172
18.3786	147.342
18.3844	147.257
18.3902	147.172
18.396	147.257
18.4018	147.342
18.4076	147.087
18.4134	147.087
18.4192	147.172
18.425	147.002
18.4308	146.832
18.4366	147.002
18.4424	147.087
18.4483	146.832
18.4541	146.917
18.4599	147.087
18.4657	147.002
18.4715	146.917
18.4773	147.172
18.4831	147.342
18.4889	147.087
18.4947	146.832
18.5005	146.832
18.5063	146.832	211.282
18.5121	147.427	211.771
18.5179	147.768	198.849
18.5237	147.598	197.247
18.5295	147.257	195.771
18.5353	147.172	196.451
18.5411	147.087	197.361
18.5469	147.002	196.111
18.5527	146.917	196.111
18.5585	146.832	197.703
18.5644	147.257	197.247
18.5702	147.172	195.771
18.576	147.257	196.792
18.5818	147.172	197.589
18.5876	147.257	198.849
18.5934	147.257	195.885
18.5992	147.172	197.133
18.605	147.257	196.678
18.6108	147.172	195.432
18.6166	147.172	196.451
18.6224	147.087	197.247
18.6282	147.087	195.658
18.634	146.917	195.432
18.6398	146.917	196.906
18.6456	147.002	196.338
18.6514	147.002	195.207
18.6572	147.002	196.111
18.663	146.917	196.906
18.6688	147.002	195.658
18.6746	147.002	195.658
18.6805	147.087	197.019
18.6863	147.257	196.678
18.6921	147.257	195.432
18.6979	147.172	196.224
18.7037	147.087	197.133
18.7095	147.172	195.771
18.7153	147.002	195.658
18.7211	147.087	196.906
18.7269	147.087	196.678
18.7327	147.087	195.432
18.7385	147.002	196.111
18.7443	146.917	197.019
18.7501	147.087	195.658
18.7559	146.917	195.432
18.7617	146.917	196.678
18.7675	147.087	196.678
18.7733	147.087	195.432
18.7791	147.087	196.224
18.7849	147.002	197.247
18.7907	147.257	195.998
18.7966	147.172	195.771
18.8024	147.172	197.019
18.8082	147.172	196.906
18.814	147.257	195.771
18.8198	147.257	196.338
18.8256	147.087	197.361
18.8314	147.257	196.111
18.8372	147.087	195.658
18.843	147.087	196.792
18.8488	147.087	196.792
18.8546	147.087	195.545
18.8604	147.087	196.111
18.8662	146.917	197.247
18.872	147.257	195.998
18.8778	147.257	195.658
18.8836	147.598	197.932
18.8894	146.071	197.818	399.308
18.8952	145.482	195.885	393.129
18.901	139.233	195.771	391.317
18.9068	147.598	196.678	392.675
18.9127	148.624	195.432	392.449
18.9185	147.598	195.545	392.222
18.9243	147.002	196.792	392.902
18.9301	147.087	196.111	392.902
18.9359	149.226	194.644	392.222
18.9417	147.512	195.094	391.769	495.884
18.9475	146.409	196.224	392.449	494.169
18.9533	146.324	196.224	392.675	494.454
18.9591	146.748	196.111	392.222	494.74
18.9649	146.832	197.361	391.995	493.598
18.9707	146.832	196.338	392.449	494.454
18.9765	147.002	195.207	391.543	493.313
18.9823	147.002	195.771	391.995	493.028
18.9881	146.409	197.019	392.675	493.598
18.9939	147.512	195.998	392.902	495.312
18.9997	146.832	196.111	392.449	495.026
19.0055	147.002	197.019	392.449	494.454
19.0113	147.342	197.019	392.902	493.883
19.0171	147.683	196.224	392.675	495.312
19.0229	147.342	196.338	392.222	495.884
19.0288	146.832	196.792	392.902	495.026
19.0346	147.854	195.885	392.902	494.74
19.0404	146.748	195.885	392.222	494.169
19.0462	147.172	196.565	391.995	494.169
19.052	146.832	196.338	392.449	494.454
19.0578	146.917	195.432	392.222	494.169
19.0636	146.832	195.771	391.769	493.883	98.9659
19.0694	146.578	196.451	391.995	494.169	98.9088
19.0752	147.598	195.998	392.222	494.454	98.9088
19.081	146.832	195.885	391.769	494.454	98.9088
19.0868	146.917	196.565	392.222	494.454	98.7946
19.0926	147.087	196.565	392.675	494.454	98.8516
19.0984	147.512	195.885	392.449	494.74	99.0231
19.1042	147.427	196.111	392.675	494.169	98.8516
19.11	146.748	196.792	392.902	495.026	98.8516
19.1158	147.598	196.224	392.675	495.312	98.6805
19.1216	146.748	195.998	392.675	495.026	98.9659
19.1274	146.917	196.678	392.675	495.312	98.7946
19.1332	147.002	196.565	392.675	494.74	98.7375
19.139	147.342	195.885	392.222	494.454	98.5666
19.1449	147.087	195.998	392.222	494.454	98.7946
19.1507	146.494	196.678	392.675	494.74	98.6805
19.1565	147.598	196.111	392.222	494.169	98.5096
19.1623	147.087	195.885	392.222	493.598	98.4528
19.1681	147.172	196.565	392.449	495.026	98.5666
19.1739	147.002	196.451	392.449	495.026	98.6235
19.1797	147.257	195.658	392.222	494.169	98.5096
19.1855	146.917	195.771	391.995	494.454	98.7946
19.1913	146.324	196.565	392.222	493.883	98.5666
19.1971	147.512	196.224	392.222	494.454	98.5666
19.2029	147.087	196.224	392.449	495.312	98.6805
19.2087	147.342	196.678	392.675	495.026	98.6805
19.2145	147.172	196.678	392.675	495.026	98.7375
19.2203	147.427	195.998	392.902	495.026	98.6235
19.2261	147.172	196.111	392.902	495.312	98.7946
19.2319	146.663	196.792	392.902	494.169	98.7375
19.2377	147.854	196.451	392.675	494.74	98.6805
19.2435	147.172	196.224	392.675	495.312	98.6805
19.2493	147.172	196.565	392.449	494.74	98.5666
19.2551	146.832	196.338	392.449	494.454
19.261	147.172	195.771	392.222	494.454
19.2668	147.257	195.998	391.995	495.026
19.2726	146.917	196.678	392.222	495.312
19.2784	148.367	196.338	392.222	495.026
19.2842	146.578	195.998	391.995	495.026
19.29	147.342	195.32	392.902	493.883
19.2958	147.427	198.275	392.449	493.598	451.587
19.3016	149.572	198.275	392.902	493.028	449.245
19.3074	145.734	199.424	395.178	493.883	447.174
19.3132	146.494	197.703	394.722	496.457	444.085
19.319	148.281	195.885	391.543	500.199	440.763
19.3248	147.427	195.545	389.963	496.744	439.492
19.3306	147.768	197.133	392.902	493.028	441.528
19.3364	147.854	197.361	393.811	493.883	442.038
19.3422	146.071	196.565	391.769	496.744	440.509
19.348	145.482	196.111	391.091	492.459	440	349.43
19.3538	147.257	196.224	393.811	491.606	441.273	350.238
19.3596	147.087	196.338	393.129	501.067	440.509	351.454
19.3654	145.65	195.885	391.317	493.883	439.492	349.027
19.3712	146.663	195.771	391.769	491.039	441.018	348.422
19.3771	147.683	196.111	393.811	496.171	441.273	349.027
19.3829	146.917	196.111	391.995	494.169	440	350.643
19.3887	146.832	196.224	391.543	490.189	440	348.825
19.3945	147.683	196.111	392.449	493.883	441.273	349.43
19.4003	147.172	196.678	393.129	496.171	440.763	349.228
19.4061	145.902	196.906	391.995	490.755	440	350.441
19.4119	146.917	196.111	392.222	495.884	441.273	349.834
19.4177	148.025	195.998	392.675	497.031	440.763	350.643
19.4235	147.087	196.338	392.902	492.459	440.763	349.632
19.4293	146.832	196.678	392.675	494.169	440.254	350.441
19.4351	147.683	196.224	393.129	497.606	440.763	350.036
19.4409	147.427	195.885	392.222	492.743	441.273	348.825
19.4467	146.324	196.565	392.449	493.883	440	350.238
19.4525	146.832	196.111	392.902	493.883	440.509	350.238
19.4583	147.512	196.224	393.584	493.313	441.018	349.027
19.4641	146.578	195.998	391.091	492.175	440.254	348.825
19.4699	146.663	196.111	391.543	469.677	439.492	350.036
19.4757	147.172	196.111	393.584	493.313	440.763	349.43
19.4815	147.427	196.338	392.902	491.89	441.273	349.632
19.4873	146.663	195.885	390.414	470.492	439.746	350.238
19.4932	146.832	195.771	391.543	494.454	440	349.027
19.499	147.427	196.451	394.266	492.175	440.254	350.441
19.5048	147.002	196.111	392.449	440.763	349.834
19.5106	146.578	195.658	390.188	439.746	349.027
19.5164	147.257	195.885	392.449	441.018	350.441
19.5222	147.172	196.678	394.722	440.763	350.643
19.528	146.578	196.224	392.222	440	349.834
19.5338	147.087	195.771	390.865	440.509	349.834
19.5396	147.598	196.565	393.584	440.763	350.238
19.5454	147.172	196.792	393.584	441.528	350.846	468.594
19.5512	146.663	196.338	391.091	439.746	350.036	493.028
19.557	147.257	195.658	391.091	440.509	349.228	493.028
19.5628	147.427	196.338	392.902	441.018	349.834	468.864
19.5686	146.578	196.451	392.222	440.254	351.251	493.883
19.5744	146.663	195.32	390.414	439.746	348.825	491.606
19.5802	147.257	195.658	391.769	440.763	349.43	469.135
19.586	146.832	196.565	392.449	440.509	348.825	495.026
19.5918	146.494	196.451	391.769	439.492	350.643	491.322
19.5976	147.257	196.111	391.543	440.254	349.834	491.322
19.6034	147.172	196.224	392.675	440.254	349.43	496.171
19.6093	146.663	196.565	392.222	440.509	349.228	491.606
19.6151	146.748	195.998	392.222	440	351.657	495.598
19.6209	147.257	195.998	392.675	441.018	349.632	497.319
19.6267	147.087	196.565	392.675	441.783	349.632	492.459
19.6325	146.663	196.224	391.769	440	350.238	494.454
19.6383	147.342	196.224	393.811	440.763	350.846	498.469
19.6441	147.342	196.792	393.584	441.018	349.43	493.883
19.6499	147.087	196.338	391.769	441.273	349.632	493.883
19.6557	146.832	195.545	391.091	439.746	350.036	493.883
19.6615	147.427	196.338	393.811	441.273	350.643	493.598
19.6673	147.087	196.792	393.356	441.273	350.238	492.743
19.6731	146.663	195.998	390.188	439.746	349.228	497.031
19.6789	146.917	195.658	391.091	440.254	350.238	494.454
19.6847	147.172	196.565	393.811	441.018	350.036	491.89
19.6905	146.663	196.565	392.675	440.254	349.43	495.312
19.6963	146.578	195.432	390.188	439.238	349.632	495.026
19.7021	147.002	195.771	391.769	440.254	349.834	491.89
19.7079	147.002	197.247	394.266	441.018	349.834	494.169
19.7137	146.663	196.338	391.317	440	349.632	495.884
19.7195	147.087	195.432	390.188	439.492	349.027	492.459
19.7254	148.196	194.869	392.902	441.273	349.43	493.883
19.7312	146.578	197.133	395.178	440.763	351.251	496.171
19.737	146.155	195.658	391.995	438.731	349.43	493.028
19.7428	146.748	196.111	390.639	439.746	349.43	495.598
19.7486	147.598	198.275	392.222	441.783	349.834	496.744
19.7544	148.11	197.361	394.039	441.018	350.846	494.74
19.7602	147.427	196.338	391.543	439.238	350.036	493.598
19.766	147.427	195.771	391.769	441.018	350.441	495.312
19.7718	147.342	196.224	392.222	441.273	349.027	494.169	98.4528
19.7776	147.087	196.338	392.902	440	350.238	492.459	98.4528
19.7834	146.832	195.545	391.769	439.746	350.036	496.171	98.0555
19.7892	146.748	195.771	391.769	440.254	348.825	494.74	97.9423
19.795	146.832	196.565	391.769	440.509	348.02	492.175	98.5096
19.8008	146.494	196.451	391.995	439.238	351.251	495.598	98.9088
19.8066	147.002	195.998	392.675	440.509	349.834	495.884	98.8516
19.8124	147.087	196.224	392.449	441.783	349.228	493.313	98.5666
19.8182	146.578	196.224	391.543	440	349.43	495.598	98.6805
19.824	146.748	196.111	392.902	439.492	350.846	497.031	98.4528
19.8298	147.087	196.111	393.356	440.763	348.825	493.313	98.7946
19.8356	147.002	196.338	391.995	441.783	349.43	494.454	98.6235
19.8415	147.002	196.111	390.865	439.492	349.228	497.606	98.5666
19.8473	147.598	196.565	393.811	440.509	350.846	493.883	98.7946
19.8531	147.087	196.792	394.039	440.763	350.238	493.883	98.7375
19.8589	146.917	196.224	391.317	440.763	349.228	499.045	98.8516
19.8647	147.172	195.545	390.639	439.492	349.027	493.598	98.5666
19.8705	147.087	196.338	394.039	440.509	350.441	493.028	98.6235
19.8763	146.748	196.678	393.356	441.273	350.846	496.457	98.5096
19.8821	147.087	195.885	390.414	439.238	348.825	494.454	98.5666
19.8879	147.087	195.545	391.091	440	348.825	492.175	98.2255
19.8937	147.002	196.565	394.266	441.273	350.036	495.598	98.9088
19.8995	146.663	196.338	392.222	440.509	350.238	495.312	98.5096
19.9053	146.832	195.32	389.963	438.985	348.825	491.89	98.1688
19.9111	147.087	195.771	391.995	440.763	349.43	495.598	98.5666
19.9169	147.172	197.133	394.494	441.273	350.036	496.457	98.9088
19.9227	147.257	196.451	391.995	440	349.632	492.743	98.5096
19.9285	147.172	195.658	390.865	439.746	348.825	495.026	98.6235
19.9343	147.087	196.338	392.675	440.509	349.632	497.031	98.8516
19.9401	147.172	196.906	393.811	441.528	351.657	493.598	98.6235
19.9459	146.748	195.771	391.769	439.746	349.834	494.454	98.1121
19.9517	147.172	195.771	391.769	441.018	349.228	496.744	98.6805
19.9576	147.172	196.678	392.902	440.509	348.422	494.169	98.6805
19.9634	146.832	196.678	392.902	440.254	352.878	493.313	98.2255
19.9692	147.002	195.998	391.995	439.746	350.643	497.319	98.5096
19.975	147.172	196.224	392.449	440.509	348.422	494.169	98.6805
19.9808	146.832	196.338	391.995	441.018	348.624	98.3391
19.9866	146.748	195.771	391.769	439.238	351.048	98.4528
19.9924	147.257	195.771	392.449	440	348.825	98.6805
19.9982	146.917	196.451	392.675	441.528	348.825	98.3959
20.004	146.917	195.885	390.865	440.254	349.43	98.5096
20.0098	147.257	195.885	391.995	439.238	350.441	98.6235
20.0156	147.087	196.678	393.584	441.018	349.632	98.5666
20.0214	147.002	196.565	392.675	441.528	349.228	98.6235
20.0272	147.257	195.432	390.414	439.492	348.221	98.6805
20.033	147.002	195.998	393.129	440	350.643	98.5666
20.0388	146.832	197.133	394.266	440.509	350.441	98.8516
20.0446	147.598	196.338	391.769	441.018	349.027	98.7946
20.0504	147.087	195.432	389.963	439.238	348.624	98.1688
20.0562	146.917	196.678	393.129	440.763	350.441	98.5666
20.062	147.087	197.133	394.722	440.763	350.238	98.9088
20.0678	147.002	195.885	391.769	440	349.632	98.3959
20.0737	147.087	195.432	390.865	439.492	348.02	98.1688
20.0795	147.172	197.019	393.811	441.528	349.027	98.8516
20.0853	147.002	196.678	393.356	440.763	350.238	98.7375
20.0911	146.917	195.432	390.865	438.985	349.228	98.2255
20.0969	146.917	195.998	391.317	440	348.825	98.6235
20.1027	146.832	197.019	394.039	441.273	349.43	98.7946
20.1085	146.917	195.998	392.222	440	349.632	98.2255
20.1143	147.087	195.32	390.865	439.238	348.422	98.3391
20.1201	147.172	196.338	391.995	440.254	349.228	98.7375
20.1259	147.087	196.678	393.811	441.018	349.834	98.5666
20.1317	147.002	195.885	392.222	439.492	350.441	98.4528
20.1375	146.832	195.998	391.543	440.509	348.422	98.5666
20.1433	146.832	196.565	392.449	440.509	348.825	98.3959
20.1491	147.172	196.224	392.902	440.763	350.643	98.6235
20.1549	147.342	195.998	392.449	439.492	350.846	98.8516
20.1607	147.002	196.565	392.449	441.018	348.825	98.5096
20.1665	147.087	196.565	392.449	440.509	349.027	98.4528
20.1723	147.172	195.885	391.769	439.746	349.834	97.8857
20.1781	146.832	196.338	392.449	439.746	350.238	98.5666
20.1839	147.002	196.906	393.811	441.783	349.027	98.6805
20.1898	147.087	195.658	391.317	440.509	347.417	98.5666
20.1956	146.663	195.545	391.543	438.731	349.43	98.2823
20.2014	146.494	196.565	393.356	440	349.632	98.4528
20.2072	147.002	196.451	393.129	441.018	349.027	98.6805
20.213	147.002	195.207	389.963	439.746	348.624	98.3959
20.2188	146.663	195.998	391.769	439.492	349.834	98.3391
20.2246	147.087	196.906	393.811	441.273	349.027	98.7375
20.2304	147.172	195.998	392.675	440.763	349.632	98.6235
20.2362	146.748	195.432	390.639	439.238	349.027	98.1121
20.242	147.002	196.451	392.449	440.509	349.43	98.6235
20.2478	147.002	197.133	394.722	441.018	350.441	99.0231
20.2536	147.342	195.885	392.222	440.763	350.238	98.4528
20.2594	147.087	195.771	390.188	439.746	347.819	98.5096
20.2652	146.917	196.906	393.356	441.018	350.036	98.9088
20.271	147.257	196.906	394.95	440.763	351.048	98.7946
20.2768	147.002	195.998	391.995	439.746	347.819	98.3959
20.2826	146.748	195.998	390.865	440.254	349.43	98.7946
20.2884	147.002	196.678	393.129	440.509	350.036	98.7375
20.2942	147.342	196.338	393.811	440.763	350.441	98.5666
20.3	146.748	196.111	391.317	439.238	348.825	98.5096
20.3058	146.748	196.338	391.543	440.509	349.027	98.4528
20.3117	147.002	195.885	392.675	441.018	348.825	98.2823
20.3175	146.578	195.658	392.222	439.492	351.048	98.5666
20.3233	146.494	195.771	390.865	439.492	348.825	98.5096
20.3291	147.002	196.338	392.449	441.528	348.422	98.3959
20.3349	147.342	195.998	392.222	440.509	349.027	98.5096
20.3407	146.832	196.224	391.995	439.492	351.048	98.6805
20.3465	146.832	196.565	392.222	440.509	349.228	98.4528
20.3523	147.427	195.998	392.675	440.509	349.43	98.6235
20.3581	146.917	195.658	391.769	440.254	349.632	98.7375
20.3639	146.578	196.678	392.902	439.746	351.657	98.6235
20.3697	147.342	196.678	393.129	441.018	349.632	98.6235
20.3755	147.598	195.998	392.222	441.783	349.632	97.9989
20.3813	146.832	195.998	391.091	439.492	349.632	98.3959
20.3871	147.172	197.133	394.039	440.254	350.036	98.6235
20.3929	147.172	196.224	393.356	440.509	350.036	98.7946
20.3987	147.002	195.658	391.091	440.254	349.027	98.5096
20.4045	146.409	195.885	390.414	439.238	349.43	98.3391
20.4103	147.087	196.678	393.584	440.763	349.43	98.6805
20.4161	147.342	195.885	392.449	441.018	350.036	98.6235
20.4219	146.663	195.658	389.963	439.238	348.624	98.2823
20.4278	146.663	196.224	391.091	439.746	350.036	98.2255
20.4336	147.002	196.338	394.722	441.273	350.036	99.0231
20.4394	146.917	195.771	392.449	440.509	349.228	98.2823
20.4452	146.494	195.771	389.738	439.238	348.221	98.4528
20.451	147.087	196.338	392.222	440.763	350.036	98.6805
20.4568	147.427	196.678	394.95	440.509	350.238	98.6805
20.4626	146.917	196.111	391.543	440.254	349.632	98.3391
20.4684	146.748	196.224	390.639	440	349.632	98.7375
20.4742	147.257	196.111	392.675	440.509	349.43	98.5096
20.48	147.257	196.451	394.722	441.273	350.643	98.6235
20.4858	146.578	196.338	391.769	439.238	349.632	98.6235
20.4916	147.002	196.111	391.543	440.254	348.624	98.5096
20.4974	147.427	195.998	392.222	442.038	348.221	98.4528
20.5032	146.917	196.451	393.356	440.254	350.643	98.7375
20.509	146.748	196.338	391.543	439.238	349.43	98.6235
20.5148	147.427	195.885	391.995	441.528	348.825	98.3391
20.5206	147.257	195.885	391.995	441.273	349.43	98.4528
20.5264	146.663	196.451	392.222	439.238	350.846	98.7946
20.5322	147.172	196.111	391.995	439.746	349.228	98.3959
20.538	147.002	195.771	392.449	440.254	349.43	98.5096
20.5439	146.917	195.998	391.769	440.509	349.228	98.3391
20.5497	146.748	196.678	392.675	439.238	350.846	98.6235
20.5555	147.172	196.451	393.129	440.763	350.238	98.5096
20.5613	146.832	196.678	392.675	440.509	350.036	98.6805
20.5671	146.917	195.885	391.995	439.492	349.027	98.6805
20.5729	147.427	196.678	393.811	439.746	351.251	98.6235
20.5787	147.427	196.792	394.039	440.763	349.834	98.7946
20.5845	147.172	196.111	392.902	441.528	348.422	98.7946
20.5903	146.324	196.792	391.769	439.238	349.027	98.2255
20.5961	147.002	196.451	393.584	440.509	350.643	98.7946
20.6019	147.172	197.019	393.356	440.509	349.228	98.6805
20.6077	146.832	196.224	391.091	440	348.825	98.4528
20.6135	146.748	195.432	391.317	438.985	349.632	98.3391
20.6193	147.257	196.678	393.811	441.018	350.238	98.7375
20.6251	146.917	196.906	392.675	441.018	350.238	98.3959
20.6309	146.832	195.207	390.188	438.985	349.027	97.9989
20.6367	147.257	195.32	391.769	440	349.228	98.3959
20.6425	146.917	196.906	394.494	440.254	349.632	98.6235
20.6483	146.832	196.338	392.675	440.763	350.441	98.6805
20.6542	146.663	194.981	390.639	438.985	348.624	98.6235
20.66	147.087	196.338	392.675	440.509	348.422	98.5096
20.6658	147.257	197.247	394.722	442.038	350.238	98.7946
20.6716	146.917	195.998	391.995	439.492	350.643	98.3391
20.6774	147.002	195.207	390.865	439.492	348.624	98.3959
20.6832	146.917	196.224	392.449	440.509	350.036	98.3959
20.689	146.917	196.678	394.266	441.273	350.441	99.0803
20.6948	146.748	195.432	391.769	438.985	349.027	98.4528
20.7006	147.002	195.771	391.317	440.254	349.027	98.2823
20.7064	147.087	196.111	392.449	441.783	349.632	98.6235
20.7122	146.748	196.338	392.902	439.746	349.834	98.7946
20.718	146.748	195.658	391.091	438.985	349.43	98.1121
20.7238	146.917	195.771	391.769	441.018	348.825	98.4528
20.7296	147.172	195.771	391.769	440.763	348.02	98.8516
20.7354	146.663	195.432	392.449	438.731	351.048	98.3959
20.7412	147.002	196.111	392.222	439.492	349.632	98.3959
20.747	147.002	196.111	391.995	439.746	348.221	98.6805
20.7528	146.832	195.885	391.317	440.254	348.624	98.3391
20.7586	146.832	196.338	392.902	438.731	350.846	98.5096
20.7644	147.342	196.451	393.356	440.763	349.632	98.9659
20.7702	146.832	196.565	392.449	440.763	349.834	98.7375
20.7761	146.917	391.317	439.492	348.825	98.2823
20.7819	147.342	393.584	440	350.846	98.7946
20.7877	147.002	393.584	441.018	350.238	98.6805
20.7935	147.172	391.995	441.783	348.825	98.4528
20.7993	147.087	391.091	438.478	349.43	98.4528
20.8051	147.087	394.039	440.763	350.643	98.7946
20.8109	146.748	393.584	440	349.027	98.6235
20.8167	147.087	391.317	439.746	348.825	98.3391
20.8225	146.832	391.317	438.985	349.632	98.5096
20.8283	146.917	393.811	441.528	350.441	98.5666
20.8341	147.002	392.902	441.273	350.238	98.4528
20.8399	146.663	390.414	438.478	348.221	98.3391
20.8457	146.832	391.769	440	348.825	98.2255
20.8515	146.832	394.266	440	350.238	98.7946
20.8573	147.257	392.902	440.254	350.846	98.5666
20.8631	146.917	390.865	438.731	348.221	98.2823
20.8689	147.002	392.222	440.509	349.228	98.5666
20.8747	147.257	394.722	440.509	350.441	98.9088
20.8805	146.917	392.902	439.492	350.846	98.4528	494.74
20.8863	146.748	391.317	439.492	349.228	98.2823	493.313
20.8922	147.257	392.222	440.509	349.027	98.7946	496.744
20.898	147.257	393.811	441.528	350.643	98.8516	495.598
20.9038	146.917	392.449	438.985	350.441	98.4528	493.028
20.9096	147.342	391.769	441.018	348.422	98.7375	496.457
20.9154	147.172	392.222	442.293	348.825	98.5666	495.598
20.9212	146.832	392.675	439.238	350.846	98.4528	492.175
20.927	146.832	392.222	438.478	349.834	98.5096	495.026
20.9328	146.578	391.995	440	348.825	98.5666	495.598
20.9386	147.002	391.543	441.018	348.624	98.2255	492.459
20.9444	147.002	391.769	438.478	349.632	98.5096	493.883
20.9502	146.832	392.449	439.746	349.834	98.4528	495.884
20.956	147.087	392.449	441.783	348.221	98.3959	493.028
20.9618	147.257	391.091	440	347.618	98.2255	493.028
20.9676	146.663	392.222	438.985	351.048	98.7375	497.031
20.9734	146.832	393.129	440.509	350.238	98.6235	493.883
20.9792	147.257	392.675	440.509	349.228	98.3959	493.313
20.985	146.917	391.091	438.985	349.632	98.3391	497.319
20.9908	146.917	393.129	439.746	350.643	98.5096	495.026
20.9966	147.172	394.266	440.763	349.43	98.7375	493.313
21.0024	147.172	392.222	441.018	349.834	98.7375	496.744
21.0083	146.663	390.865	438.478	349.027	98.2823	495.312
21.0141	147.002	393.356	440.254	349.632	98.5096	492.459
21.0199	146.832	394.266	440.254	350.643	98.6805	495.026
21.0257	146.832	391.543	439.238	348.825	98.3959	496.171
21.0315	146.917	390.639	438.985	348.422	98.3391	492.459
21.0373	147.087	393.584	442.293	350.036	98.6805	495.026
21.0431	147.087	393.356	441.018	350.846	98.8516	497.031
21.0489	146.748	391.769	438.478	348.422	98.2823	492.743
21.0547	146.832	391.543	440.509	348.02	98.5096	494.169
21.0605	147.087	393.811	440.254	349.43	98.7375	496.744
21.0663	147.002	393.129	439.746	351.048	98.3391	493.598
21.0721	147.172	391.543	438.731	348.825	98.6235
21.0779	146.917	392.222	440.509	349.027	98.6805	496.744
21.0837	147.342	393.129	441.528	350.036	98.2823	494.169
21.0895	147.087	392.675	438.731	350.036	98.4528	492.175
21.0953	146.832	391.769	440.254	348.422	98.6235	497.319
21.1011	147.087	392.675	440.509	349.43	98.5096	495.598
21.1069	147.598	393.584	440.763	350.036	98.6235	492.459
21.1127	146.832	392.902	438.985	350.643	98.6235	496.457
21.1185	146.917	392.675	440.509	349.228	98.5666	495.598
21.1244	147.683	391.995	442.038	348.221	98.2255	492.459
21.1302	146.578	392.222	439.238	350.036	98.5666	495.312
21.136	146.494	392.902	439.238	351.657	98.5666	496.457
21.1418	147.172	392.449	439.746	348.825	98.2255	492.459
21.1476	147.257	391.091	440.763	347.417	98.2255	493.598
21.1534	146.663	391.091	438.478	349.834	98.4528	496.744
21.1592	147.087	393.584	440.763	349.834	98.5096	492.459
21.165	147.427	393.129	441.783	349.43	98.4528	492.743
21.1708	146.663	390.865	439.238	348.825	98.5096	497.319
21.1766	147.002	391.995	439.238	350.036	98.6235	494.169
21.1824	147.257	394.494	440.763	350.238	98.4528	493.313
21.1882	147.427	392.902	442.038	350.238	98.6805	497.031
21.194	147.087	390.414	438.731	348.02	98.6235	495.026
21.1998	146.832	392.449	440.254	349.632	98.3391	492.459
21.2056	147.002	394.722	440.254	350.643	98.7946	496.171
21.2114	146.917	392.222	440.509	348.825	98.4528	495.598
21.2172	146.409	390.639	438.731	348.221	98.3391	491.606
21.223	147.002	393.356	441.528	350.036	98.6805	495.312
21.2288	147.257	394.039	441.528	349.834	98.5096	496.171
21.2346	146.748	391.995	438.985	348.825	98.3391	491.89
21.2405	146.748	390.865	439.492	347.417	98.3391	494.169
21.2463	147.257	392.902	441.783	349.228	98.3391	496.171
21.2521	147.002	393.129	440.509	350.643	98.5096	492.459
21.2579	146.324	390.865	438.478	350.238	98.2255	493.028
21.2637	146.917	391.995	441.018	348.624	98.3959	497.031
21.2695	147.598	393.356	441.783	348.624	98.3959	493.883
21.2753	146.917	392.902	439.492	350.643	98.3959	492.743
21.2811	146.748	391.543	439.238	349.43	98.5666	497.319
